Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:05:54:277, 0, -747906, -5974687, 8191984, -15633592, 25458022, 5404581, 
00:05:54:289, 0, 129390, -5630906, -848156, -6267177, 54458031, -221374, 
00:05:54:328, 0, 896531, 2335421, 5586578, -16343516, 43000012, -12519087, 
00:05:54:339, 0, -1121000, -71921, 326265, -10137407, 37045812, -13961836, 
00:05:54:351, 0, -213015, 1180375, 784843, -23030541, 44549631, -13511454, 
00:05:54:367, 0, -629640, 4933734, 4060578, -15526722, 27374053, -13038171, 
00:05:54:378, 0, -40156, -2405843, 1692281, -17885501, 28992374, -8343513, 
00:05:54:390, 0, 699437, -7419015, -8192000, -26870236, 26068709, -5748093, 
00:05:54:402, 0, 6659578, 656250, 182609, -17480921, 11106873, -1404580, 
00:05:54:414, 0, 311796, 1946921, -94593, -29625962, -6877864, 1221374, 
00:05:54:429, 0, 346062, -5047687, 8191984, -23656495, 19122142, -3816795, 
00:05:54:441, 0, -1981156, -359562, -4466578, -17946570, -2198473, 473282, 
00:05:54:453, 0, 3159906, -3654421, 6183734, -15916035, 16282447, -4862596, 
00:05:54:464, 0, 478359, -5030218, -2213687, -22587792, 14618324, -5396948, 
00:05:54:476, 0, 619343, 4314750, -400687, -14587790, 16351149, -7312979, 
00:05:54:492, 0, 1094171, -4107921, 1985343, -14290080, 21900769, -10351148, 
00:05:54:503, 0, -4268953, 6192000, 4370453, -12656492, 20610693, -11625957, 
00:05:54:515, 0, 164546, 3353687, -1891015, -15320615, 28801535, -15213744, 
00:05:54:527, 0, -3747656, 1874406, 2533109, -25702297, 21916036, -17511455, 
00:05:54:539, 0, 159593, 1766765, -1489250, -23404586, 16396951, -21381685, 
00:05:54:554, 0, 2213984, -1390421, -3563296, -23198480, 14832065, -23374052, 
00:05:54:566, 0, 47078, -1898015, -662906, -21259548, 27603061, -24549625, 
00:05:54:578, 0, 1191812, -1277171, -1861875, -9893132, 21396952, -22679395, 
00:05:54:589, 0, -142406, -1378921, 693546, -6694658, 16061073, -20748097, 
00:05:54:601, 0, -505421, 645156, -865046, 1694656, 26206114, -20145044, 
00:05:54:617, 0, 112328, 211437, -261843, 11625957, 20221379, -13396950, 
00:05:54:628, 0, -15671, -774406, 1794203, 23740464, 17984738, -3717558, 
00:05:54:640, 0, 223281, -457593, -169984, 27435122, 22816800, 6335879, 
00:05:54:652, 0, -150468, -284750, 1130593, 24465655, 24106877, 17541989, 
00:05:54:667, 0, 192062, -200640, -262078, 29938939, 24854969, 30473291, 
00:05:54:679, 0, -464468, -97656, 978437, 39809171, 29480924, 42396958, 
00:05:54:703, 0, -33140, 680953, 1040359, 46717570, 40160316, 61984750, 
00:05:54:714, 0, -199109, 210812, 456859, 52694671, 42244287, 69824447, 
00:05:54:730, 0, 313296, -265156, 2075734, 50351159, 49687037, 74664143, 
00:05:54:742, 0, -1218, 397484, 985437, 46122150, 62885514, 76740480, 
00:05:54:753, 0, -201515, 786078, 1121734, 48908411, 70946585, 78557274, 
00:05:54:765, 0, 134906, 254671, -36828, 47709937, 76473304, 79061091, 
00:05:54:777, 0, -83046, 533906, 225703, 47320624, 77343533, 79358801, 
00:05:54:792, 0, -448109, 758062, 1046531, 46587799, 72862616, 78335900, 
00:05:54:804, 0, -143359, 1221421, 761703, 47633601, 65931316, 76755747, 
00:05:54:816, 0, 113281, 688781, 38250, 50114518, 56236657, 76190861, 
00:05:54:828, 0, 135328, 495812, -86687, 51167953, 45076348, 75618342, 
00:05:54:839, 0, -361171, 822500, 455109, 54473298, 36473293, 75320632, 
00:05:54:855, 0, -368609, 518046, 1212125, 49755739, 31015276, 74091624, 
00:05:54:867, 0, 21781, 565453, 801437, 46832074, 30229016, 72030555, 
00:05:54:878, 0, 247109, 576062, 754171, 32007642, 22167945, 69374065, 
00:05:54:902, 0, -481437, 337859, 205109, 20435120, 5511451, 62702308, 
00:05:54:917, 0, 72531, 709296, 1066750, 21931304, 4122138, 57488566, 
00:05:54:929, 0, 506187, 116015, 1387796, 20809166, 2122138, 51412228, 
00:05:54:964, 0, 376156, -101484, 1099218, 17923669, -1038168, 33160314, 
00:05:54:980, 0, 507500, 331609, 562703, 13030538, -618320, 28442756, 
00:05:54:992, 0, 324265, 71859, 298125, 12557255, -1572519, 25091610, 
00:05:55:03, 0, -99234, 69750, 1171125, 10893132, 687023, 21625960, 
00:05:55:15, 0, 538531, 51109, 917625, 9366414, 2007634, 18343516, 
00:05:55:27, 0, 57390, -167031, 1272125, 11351148, 1480916, 15664126, 
00:05:55:42, 0, 245343, -134703, 66875, 9595422, 2442748, 12908400, 
00:05:55:54, 0, -36812, 766718, 2341750, 6770994, 4549619, 10618323, 
00:05:55:66, 0, 326015, 106796, 655109, 4801528, 6183207, 8893132, 
00:05:55:78, 0, 387078, -87796, 361328, 4687024, 9625956, 7832063, 
00:05:55:89, 0, 304500, 429000, 122546, 3679390, 12740461, 6969467, 
00:05:55:105, 0, 398703, 508859, 1005718, 3312978, 14778630, 6572520, 
00:05:55:117, 0, 159359, 944781, 1300281, 3893130, 15656493, 6427482, 
00:05:55:128, 0, -579640, 1155109, 186562, 5870230, 16351149, 6908398, 
00:05:55:140, 0, 69828, 365953, 1414093, 10229010, 18870234, 7793895, 
00:05:55:152, 0, 15546, 404359, 245921, 9877865, 21305349, 9106872, 
00:05:55:167, 0, 164781, 224031, 455796, 12267179, 22526724, 11847331, 
00:05:55:179, 0, -488484, 771687, 1578031, 12297713, 22877869, 14160309, 
00:05:55:191, 0, 523953, 890062, 2608687, 12290079, 19969471, 16366416, 
00:05:55:203, 0, -439312, 657062, 1138500, 11427484, 18106875, 18496188, 
00:05:55:214, 0, 136703, 7453, 299718, 14137408, 14633592, 21450387, 
00:05:55:230, 0, -228187, 408109, 533515, 13312980, 12763362, 23793900, 
00:05:55:242, 0, 19031, 303093, 1887781, 15274813, 12038171, 26038175, 
00:05:55:253, 0, -61484, 519000, 1561281, 13877866, 13931301, 26862603, 
00:05:55:265, 0, 94937, 273250, 447265, 8450384, 15832065, 27900771, 
00:05:55:277, 0, -152500, 922187, 202156, 5297711, 17435119, 27618328, 
00:05:55:292, 0, 88093, 282078, 324375, 4206108, 19022906, 27687030, 
00:05:55:304, 0, -62640, 521062, 1221968, 541984, 18038173, 28221382, 
00:05:55:316, 0, -171968, 399671, 1293296, -4221375, 16580157, 28465657, 
00:05:55:328, 0, 54218, -82171, 1428046, -13801530, 17786264, 27167946, 
00:05:55:339, 0, -210890, -24515, 735468, -19656494, 14984737, 27832069, 
00:05:55:355, 0, 10453, 449875, 1179234, -23480922, 14083973, 29900772, 
00:05:55:367, 0, -125843, 78296, 1521046, -20274815, 21267181, 31160314, 
00:05:55:378, 0, -105968, -66718, 1539171, -14198477, 35160315, 32000009, 
00:05:55:390, 0, 243328, -26218, 922375, -389313, 61656506, 31053444, 
00:05:55:402, 0, 315390, 140640, 1063609, 351145, 86503841, 30778634, 
00:05:55:417, 0, 390875, -51656, 648890, -5763360, 103526747, 31961841, 
00:05:55:441, 0, 609968, 17062, 151828, -2435115, 111045833, 44671768, 
00:05:55:453, 0, 680078, 138109, 586515, -3717558, 101061098, 55755741, 
00:05:55:464, 0, 678453, 41421, 64218, -8305345, 91526744, 66771011, 
00:05:55:480, 0, 817203, 52906, 759828, -12145041, 88313002, 77946587, 
00:05:55:492, 0, 681015, 301781, 857375, -15160309, 82381703, 91778652, 
00:05:55:503, 0, 429921, 309250, 728062, -25656495, 81656512, 103725220, 
00:05:55:515, 0, 250218, 687828, 760390, -18251913, 76274831, 117389347, 
00:05:55:527, 0, 100296, 932078, 1255265, -8465651, 65870248, 126038204, 
00:05:55:542, 0, -257953, 1558187, 1413531, -5595421, 51259556, 128519121, 
00:05:55:554, 0, -616187, 965296, 538312, 17603058, 26877870, 122687058, 
00:05:55:589, 0, -223875, 324109, 570062, 23450388, 35213750, 86519109, 
00:05:55:617, 0, 81265, 170687, 988796, 18030539, 44396959, 74656510, 
00:05:55:628, 0, -14968, 238687, 1378812, 14923668, 46625967, 70404600, 
00:05:55:640, 0, 39156, 126359, 502687, 11549621, 56580169, 65854980, 
00:05:55:652, 0, 220515, 148750, 178406, 3587787, 69839714, 63175590, 
00:05:55:667, 0, -93078, 603953, -396171, -2839695, 74702311, 63458033, 
00:05:55:679, 0, 61703, 762843, 826171, -2664122, 74473304, 65793912, 
00:05:55:691, 0, 245015, 362437, 602765, -4099237, 71526738, 71053455, 
00:05:55:703, 0, 523593, 1077859, 1583593, -11328247, 67694676, 77297732, 
00:05:55:714, 0, 328703, 886921, 922546, -16312981, 58404597, 83083993, 
00:05:55:730, 0, -367859, 1819609, 1584062, -9877865, 52465664, 88534376, 
00:05:55:742, 0, -133609, 978890, 437343, -10763361, 48251922, 91870255, 
00:05:55:753, 0, 191828, 554046, 960531, -17038172, 39870240, 92809187, 
00:05:55:765, 0, -188187, 1217437, 1612906, -16839699, 37229018, 94404607, 
00:05:55:777, 0, 448953, 261109, 2116187, -16328249, 37251919, 97313005, 
00:05:55:792, 0, -132984, 146703, 1291015, -19870234, 37000010, 99419876, 
00:05:55:804, 0, -173203, 379390, 886718, -22435121, 36465659, 101969495, 
00:05:55:816, 0, 309187, 119375, 1385000, -33488559, 40816805, 104351175, 
00:05:55:828, 0, 282453, -44265, 1691718, -47312990, 46656502, 107374076, 
00:05:55:839, 0, -162250, -198906, 216812, -54190855, 52007648, 110465680, 
00:05:55:855, 0, -7625, 328078, 1340281, -51931312, 63137422, 112847360, 
00:05:55:867, 0, -399843, 507593, 1990953, -50862610, 74595441, 112625986, 
00:05:55:878, 3423, -462921, 545250, 2497468, -47725204, 88839720, 111221406, 
00:05:55:890, 3439, 832515, 178625, 1105203, -32145047, 97633616, 111129803, 
00:05:55:902, 3439, 449531, -264015, 1181687, -33007643, 102114533, 111129803, 
00:05:55:917, 3439, 337437, -26078, 797250, -37091613, 105061099, 112099269, 
00:05:55:929, 3439, 482765, 625671, 1080078, -31648864, 103832091, 114419880, 
00:05:55:941, 3439, -34859, 652093, 950531, -29725199, 103946595, 114992399, 
00:05:55:953, 3437, -434296, 279859, -1212421, -28259550, 103152701, 114320643, 
00:05:55:964, 3428, 182250, 826671, -508656, -28580160, 95969493, 112702322, 
00:05:55:980, 3428, 5453, 123312, 652343, -36381689, 87450407, 109442779, 
00:05:55:992, 3428, -380093, 516953, -785984, -45923677, 74969487, 105984763, 
00:05:56:03, 3428, -877484, 975218, 497078, -40534362, 63145056, 102763388, 
00:05:56:15, 3428, -224328, -13531, 399750, -35389323, 48664136, 98885524, 
00:05:56:31, 3425, -144218, 673312, 3573156, -38603064, 36648865, 93931324, 
00:05:56:42, 3423, -821203, 468375, 1127687, -32549627, 27786267, 87793918, 
00:05:56:54, 3423, 310406, 714328, -80031, -27328252, 20664128, 80000023, 
00:05:56:66, 3423, -324562, 727921, 897656, -31664131, 14000004, 71603074, 
00:05:56:78, 3423, -357468, 1015312, 2143031, -23610693, 12366415, 62763376, 
00:05:56:93, 3423, -380171, 450546, 554609, -20129776, 17770997, 52099251, 
00:05:56:105, 3438, -447921, 1177796, 559906, -23328251, 23106876, 40343523, 
00:05:56:117, 3420, 390062, 633890, 2471093, -14847332, 20931303, 30099245, 
00:05:56:128, 3420, -1687, 416250, 1990328, -23167945, 13641225, 19541990, 
00:05:56:140, 3420, 811765, 1242312, 8500, -36244285, 1465649, 12931301, 
00:05:56:167, 3420, 780125, 969890, 1396234, -5366413, -22038174, 6908398, 
00:05:56:179, 3420, 357234, 1124062, 1379046, -6045803, -30969474, 2809161, 
00:05:56:191, 3420, 58140, 228359, 272640, -5931299, -42824439, -1984733, 
00:05:56:230, 3420, -310281, 748515, 2388078, 17793898, -75412235, -19038173, 
00:05:56:242, 3420, -480421, 560328, 2405015, 15022905, -85015291, -24145045, 
00:05:56:253, 3420, -471953, 513671, 1996046, 17610692, -91900790, -28389321, 
00:05:56:265, 3420, -676406, 355796, 1473828, 21007639, -93221401, -32702299, 
00:05:56:292, 0, -423375, 502828, 1314031, 28748099, -85969490, -40603065, 
00:05:56:304, 0, -130437, 447218, 1046406, 29755733, -76648877, -45015280, 
00:05:56:316, 0, -120656, 286906, 633734, 30534360, -74923685, -47061082, 
00:05:56:328, 0, 176671, 446312, 1069500, 31725200, -80885519, -47328258, 
00:05:56:343, 0, 340265, 329734, 1020593, 30160314, -87763384, -47045815, 
00:05:56:355, 0, 115062, 254687, 104359, 28480924, -89374071, -46328257, 
00:05:56:367, 0, 361250, 473984, 540703, 25832068, -87267200, -45748104, 
00:05:56:378, 0, 454781, 435046, 1095500, 24931304, -83488573, -45282455, 
00:05:56:390, 0, 257781, 128515, 256046, 25076343, -82625978, -44748104, 
00:05:56:406, 0, 151875, 436703, 1359609, 28198481, -84030558, -43793905, 
00:05:56:417, 0, -121234, 375875, 1174640, 33366421, -87435139, -42587798, 
00:05:56:429, 0, -96312, 187687, 935359, 37709934, -90900789, -42610699, 
00:05:56:441, 0, -356890, 398921, 1070656, 39114515, -92351171, -43198485, 
00:05:56:453, 0, -287828, -85765, 799875, 40954210, -93198500, -44435127, 
00:05:56:468, 0, -364687, -507406, 375984, 39946576, -91862622, -45938944, 
00:05:56:480, 0, -332859, -264843, 630468, 37595430, -82946588, -47511464, 
00:05:56:492, 0, -115796, -230296, 745687, 27068710, -73542006, -48648869, 
00:05:56:503, 0, -135406, 271296, 1135921, 16679394, -63175590, -50145052, 
00:05:56:515, 0, 229640, 235125, 561515, 11526720, -61389330, -49992380, 
00:05:56:531, 0, 245390, 74375, 342296, 12229011, -60488567, -49244289, 
00:05:56:542, 0, 510484, 393343, 95656, 12847331, -61038185, -48458029, 
00:05:56:554, 0, 295312, 134781, 264609, 12603057, -64442766, -48603067, 
00:05:56:566, 0, 384890, 29593, 948109, 12007637, -61809178, -49816808, 
00:05:56:578, 0, 646515, -6859, 1119734, 8198475, -57862612, -51587801, 
00:05:56:593, 0, 506234, 271843, 1899484, -4946566, -57595436, -53312992, 
00:05:56:605, 0, 293531, 42968, 1277796, -17534356, -58771009, -55328260, 
00:05:56:617, 0, -51703, 1282828, 1834781, -17954203, -57213757, -56679405, 
00:05:56:628, 0, -48468, 218781, 700921, -17809165, -64114522, -55114519, 
00:05:56:640, 0, 79156, 328875, 288656, -19938937, -67694676, -54480931, 
00:05:56:656, 0, -386500, 241656, 2471125, -17076340, -63167957, -56206123, 
00:05:56:667, 0, 266093, -3109, 2154203, -15335882, -63190858, -57099253, 
00:05:56:679, 0, -79718, -221984, 2116140, -26442755, -60145055, -59877879, 
00:05:56:691, 0, 758968, -485234, 1348781, -22587792, -55687039, -62381697, 
00:05:56:703, 0, 556281, 142078, 1850031, -22961838, -54633603, -64572537, 
00:05:56:718, 0, -52640, 571359, 352890, -27809168, -56572535, -66274828, 
00:05:56:730, 0, 1343, 488328, 1969062, -27396954, -63312995, -64290094, 
00:05:56:742, 0, 285687, 712203, 1898250, -18328249, -62931315, -63671774, 
00:05:56:753, 0, 319375, 545796, 803906, -25854969, -60687040, -63015285, 
00:05:56:765, 0, 731765, -349296, 1409546, -38511461, -50213755, -65435133, 
00:05:56:781, 0, -188375, -56171, -1255140, -31190848, -45038181, -64694675, 
00:05:56:792, 0, 225656, -56562, 1566046, -31771001, -44969478, -64015285, 
00:05:56:804, 0, -3140, -359546, -1400234, -34381689, -44893142, -62847346, 
00:05:56:816, 0, 140468, -11953, 2112328, -30328253, -39755736, -61572536, 
00:05:56:855, 0, 298062, -183718, 511671, -31702299, -39137415, -53519099, 
00:05:56:867, 0, -140531, 20171, 1234734, -36114514, -38259553, -51603068, 
00:05:56:878, 0, 444750, -157328, -40046, -37480926, -37175583, -49496197, 
00:05:56:890, 0, 209921, 414234, -1311906, -31938940, -35809170, -48458029, 
00:05:56:917, 0, -225203, -81781, 1378781, -19870234, -33114513, -43251920, 
00:05:56:929, 0, 317078, -601796, -754468, -16229012, -20824433, -43633600, 
00:05:56:941, 0, -609484, 333843, 816375, -11152674, -20137410, -41656500, 
00:05:56:953, 0, -370250, 46453, 2047062, -5587787, -19793898, -38473293, 
00:05:56:980, 0, -554000, 711203, 1070765, 76335, -10419850, -31748100, 
00:05:56:992, 0, 979187, 68843, 2745859, 6534353, -6351146, -26732832, 
00:05:57:03, 0, -1033625, -1588484, -4013781, 4618321, 1725191, -23083976, 
00:05:57:15, 0, -377500, -6328, -580093, 5511451, 14832065, -20557257, 
00:05:57:31, 0, 51250, 3262390, -296906, 8366414, 12908400, -15488554, 
00:05:57:42, 0, -437718, -2077875, -101859, -5511451, 9511453, -11755728, 
00:05:57:54, 0, -727578, 679093, 3826125, -18099241, 7526719, -8801529, 
00:05:57:66, 0, 2097421, 5226328, 765796, -17816799, 14900767, -7519086, 
00:05:57:78, 5324, -2693625, -987500, -6504562, -20946570, 39977110, -9221376, 
00:05:57:93, 3438, -537421, 1374375, 543765, -8351147, 51114518, -8717559, 
00:05:57:105, 3438, 766515, 2983421, 3221125, 6763360, 42511462, -5664123, 
00:05:57:117, 3438, -1377078, 1299421, -55156, 10740461, 28984741, -3946566, 
00:05:57:128, 3421, 717750, -153406, 1748687, 17389318, 21824433, -374045, 
00:05:57:140, 3424, -180953, 819531, 1120640, 13152675, 21328250, 2145038, 
00:05:57:156, 3424, -324125, 248812, 1293515, 11740461, 16465653, 5335879, 
00:05:57:167, 3424, 206968, -275734, 1954375, 7847330, 12198476, 7839696, 
00:05:57:179, 3425, -585578, 516203, 1373015, -2664122, 10328247, 9969468, 
00:05:57:191, 3419, -404562, -216421, -1038984, 3160306, 14297714, 12847331, 
00:05:57:203, 3419, -564578, -443218, 1413625, 9977102, 22022907, 15297714, 
00:05:57:218, 3419, 654156, -1020187, 962359, 6694658, 28977107, 16328249, 
00:05:57:230, 3422, 292171, 32250, 1158515, 2290077, 40045813, 16305348, 
00:05:57:242, 3419, 264171, 322781, -185687, 3580153, 54061084, 14511454, 
00:05:57:253, 3434, 604234, -398500, 309062, 4312978, 52526732, 14145042, 
00:05:57:265, 3434, 420343, 484500, 940187, -2282443, 51458030, 12335881, 
00:05:57:281, 3434, -192515, 793468, 2278906, -10938934, 53053450, 9534353, 
00:05:57:292, 3429, -9406, 575312, -353312, -17206111, 47793906, 7465651, 
00:05:57:304, 3439, 66671, -54343, 1198906, -17007638, 37183216, 7076337, 
00:05:57:316, 3439, 18031, 359718, 1022000, -11244278, 22977105, 7671757, 
00:05:57:328, 3439, -1217000, 1545125, 5643968, -10664125, 10366415, 7603055, 
00:05:57:343, 3438, -681109, 620671, 1960843, -12488553, 2694657, 7274811, 
00:05:57:355, 3436, 70953, 779937, 1631812, -4786260, -3778627, 6923666, 
00:05:57:367, 3436, -900281, 347875, -614656, -2320611, -12206110, 7435116, 
00:05:57:378, 3436, 319640, 371937, -535562, 526717, -19931303, 9328246, 
00:05:57:394, 3436, -434781, 282437, 1628718, -15274813, -17152676, 10030537, 
00:05:57:406, 3440, -306312, -612359, 473328, -6053436, -7603055, 13160309, 
00:05:57:417, 3438, -442531, -422718, 1776937, 3274810, 1236641, 17893134, 
00:05:57:441, 3438, -262015, -431125, 860859, 4725192, 28656496, 31053444, 
00:05:57:457, 3420, -64234, -413218, 1486171, 7030536, 49412228, 37381690, 
00:05:57:492, 3437, 529000, -246703, 388546, 8992369, 127709960, 60198490, 
00:05:57:503, 3437, 667359, -331546, -61218, 11038171, 142671797, 72229028, 
00:05:57:519, 3421, 868843, 257156, 147218, 11557255, 149221417, 86679414, 
00:05:57:531, 3420, 714515, 448156, 1331953, 7511452, 142167980, 101335907, 
00:05:57:542, 3420, 627843, 872343, 1115890, -1755725, 123099272, 115992400, 
00:05:57:554, 3420, 671203, 579890, 905734, -10984736, 112167971, 127984769, 
00:05:57:566, 3420, 1066171, 104687, 648187, -7305345, 116267209, 139236681, 
00:05:57:582, 3440, 533781, 612859, 2252890, -7442750, 118442782, 150045845, 
00:05:57:593, 0, 385250, 1591984, 1043078, -7641223, 121687058, 159717603, 
00:05:57:605, 0, 419625, 370078, -535875, -4893131, 118297744, 166778674, 
00:05:57:617, 0, 248953, 716750, 580796, -656488, 110412245, 169358827, 
00:05:57:679, 0, -240250, -1283125, 3357656, -50442762, 88458040, 185862649, 
00:05:57:691, 0, 113109, -487265, -1740265, -50549632, 92175599, 185274862, 
00:05:57:707, 0, -775125, 2314546, 532203, -51458030, 120984767, 179786311, 
00:05:57:718, 0, 1820781, 825187, 7634906, -71633608, 141068743, 174145088, 
00:05:57:730, 0, -722375, -1260781, -5268812, -73427502, 137022940, 171938981, 
00:05:57:742, 0, 763093, -709546, -1078640, -80061091, 177847379, 159106916, 
00:05:57:753, 0, -392062, -27218, -12093, -114145071, 222251972, 147389355, 
00:05:57:769, 0, -1416234, 538375, 2432500, -99450410, 208297770, 144595461, 
00:05:57:781, 0, -2416859, -57015, 2564218, -23870235, 160084015, 144351186, 
00:05:57:792, 0, -220437, -2184750, 1089640, -86229032, 47427494, 149381722, 
00:05:57:804, 0, 663687, 3998109, 8013609, -74824449, 68679409, 134702329, 
00:05:57:816, 0, 825015, 5200125, 8191984, -58656505, 78213763, 124091639, 
00:05:57:832, 0, 844656, 3662687, 6089968, -90267201, 83198497, 113427513, 
00:05:57:843, 0, -112000, 1560468, 150687, -52312992, 33007643, 115992400, 
00:05:57:855, 0, 1015625, -1336593, 31000, -70320631, 26213748, 103816824, 
00:05:57:867, 0, 1810156, 820171, 4759046, -73183227, 13442751, 92816820, 
