Date, Datalogger Freq, Accelerometer X Axis, Accelerometer Y Axis, Accelerometer Z Axis, Gyroscope X Axis, Gyroscope Y Axis, Gyroscope Z Axis, 
00:05:42:796, 0, 619296, -98515, 2331484, -138167979, 111175604, 239183275, 
00:05:42:812, 0, 748765, 1446921, 1912921, -154847373, 86671780, 239442817, 
00:05:42:824, 0, -655625, 1032796, 3615218, -162068749, 82854985, 245519155, 
00:05:42:835, 0, -422468, 409953, 5373781, -127297746, 90145064, 246503888, 
00:05:42:847, 0, 58890, 1958859, 645296, -121091638, 77786282, 245160376, 
00:05:42:859, 0, 93062, -440375, -156765, -140717598, 45458028, 240870298, 
00:05:42:875, 0, 129453, 1181000, 2297828, -122656524, 19564891, 230015333, 
00:05:42:886, 0, -1064671, 3011109, 2583171, -137824467, -27305351, 220435178, 
00:05:42:898, 0, -56828, 477921, 2878703, -88160330, -2732825, 208641281, 
00:05:42:910, 0, -1737687, 2134687, 4559562, -68610706, 2473283, 197580209, 
00:05:42:921, 0, -79250, 2024453, 2786828, -66190858, -8282445, 184084022, 
00:05:42:937, 0, -1414625, 294156, 1092843, -80648878, -13427484, 173137454, 
00:05:42:949, 0, -341234, -740921, 1768906, -20167944, -13381683, 154954243, 
00:05:42:960, 0, 939750, -4587250, 588921, -28396954, 6480917, 144580194, 
00:05:42:972, 0, 914140, 968203, 5072968, -25503824, 51259556, 136343550, 
00:05:42:984, 0, 325421, -977187, 4764000, -30534360, 46671769, 119473317, 
00:05:43:00, 0, -137625, -561468, 1053453, -18480921, 53183221, 102938961, 
00:05:43:11, 0, -569531, 3465953, 5888296, -30000008, 62297727, 88740483, 
00:05:43:23, 0, -836093, 1912890, 2698093, -36114514, 62847346, 77450404, 
00:05:43:35, 0, 100609, -1609000, 1748500, -41778638, 76030556, 68923684, 
00:05:43:46, 0, 698531, -1377078, 625218, -45755738, 77961854, 60259559, 
00:05:43:62, 0, 24265, -1051765, 2324234, -43778638, 61641239, 49236655, 
00:05:43:74, 0, -529359, -486265, 1879968, -49038182, 53007648, 43007646, 
00:05:43:85, 0, -467796, 130562, 1318906, -37351155, 43030546, 36961842, 
00:05:43:97, 0, -1196187, 411000, 1242765, -33251918, 26732832, 34091612, 
00:05:43:109, 0, -860046, 270343, 714250, -19877868, 20022906, 34167948, 
00:05:43:125, 0, -900921, 173828, 786203, -1053435, 18748097, 36068712, 
00:05:43:136, 0, 256234, 384625, 245078, 4862596, 21572525, 40603065, 
00:05:43:187, 0, -487859, 912937, 390828, -5595421, -11534354, 69503836, 
00:05:43:199, 0, 716609, 442546, 3602203, 450381, -4061069, 73335899, 
00:05:43:210, 0, 778343, 101921, -804046, -5587787, -9824430, 73534372, 
00:05:43:222, 0, -15156, 1900531, 3205078, -14274813, -19938937, 69351165, 
00:05:43:238, 0, 108031, 220093, 1299625, -32732833, -30213749, 60916048, 
00:05:43:250, 0, -678515, -475656, 1418000, -28908405, -27038175, 50778640, 
00:05:43:273, 0, 176203, 701546, 220687, -14832065, -25572526, 9816796, 
00:05:43:285, 0, -1262015, 645687, -2316468, -11328247, -34015277, -13450385, 
00:05:43:300, 0, -1855703, -2128062, 287734, -12145041, -25580160, -43335890, 
00:05:43:312, 0, -1309484, 14921, 4829281, -7251910, -39229019, -63381697, 
00:05:43:347, 0, -242312, 22000, 655859, 1664122, -30129779, -115274842, 
00:05:43:363, 0, -128984, -317906, 1376750, 7213742, -31977108, -123137440, 
00:05:43:375, 0, 217296, -969187, 1392062, 25007640, -25236648, -134145077, 
00:05:43:386, 0, -795390, 206812, 491078, 12419850, -41786271, -141526758, 
00:05:43:398, 0, 497390, 1240312, 3458171, 9175575, -47000013, -150145081, 
00:05:43:410, 0, -845921, -488843, 618828, -10908400, -54534366, -153885540, 
00:05:43:425, 3435, -693500, -1052156, 498203, 12374049, -56618337, -156664167, 
00:05:43:437, 3423, -763359, -321984, 788078, 3580153, -43671768, -149000043, 
00:05:43:449, 3423, -1152750, -1142421, 1093640, -11251911, -35961842, -137396986, 
00:05:43:460, 3423, -1259796, -995140, 1196906, -8244277, -20885502, -124366448, 
00:05:43:472, 3423, -1245828, -863640, 1042359, -664122, -12946568, -114114536, 
00:05:43:488, 3438, -962953, -564421, 1090453, 1045801, -6641223, -104458045, 
00:05:43:500, 3437, -570375, -846937, 731062, -4267176, -5931299, -97442776, 
00:05:43:511, 3437, -186062, -626312, 494250, 2938932, -3519084, -94145065, 
00:05:43:523, 3437, -209671, -404765, 345859, 11961835, -1038168, -92076362, 
00:05:43:535, 3437, -58328, -337500, 505562, 14282446, -2335878, -89801552, 
00:05:43:550, 3437, -362500, -257703, 686046, 12809164, -6007635, -86389338, 
00:05:43:562, 3437, -278453, -155765, 864843, 15541989, -10763361, -83648879, 
00:05:43:574, 3424, -469234, -44125, 1198437, 11335881, -21610693, -80099259, 
00:05:43:585, 3424, -341593, -2312, 1250359, 4442749, -37763369, -77412236, 
00:05:43:597, 3424, -331265, -73031, 993093, -2320611, -42564897, -74221395, 
00:05:43:613, 3424, 15687, -94000, 1028828, -2236641, -44190852, -71984753, 
00:05:43:625, 0, 179718, -120781, 989812, -5114505, -46885509, -70870249, 
00:05:43:636, 0, 302312, -42468, 562718, -11099239, -51427495, -69931317, 
00:05:43:648, 0, 478156, -193078, 610078, -13106874, -54022916, -68679409, 
00:05:43:660, 0, 510078, -291343, 596125, -12725194, -55900779, -67305363, 
00:05:43:675, 0, 305453, -172609, 653750, -14053439, -58900780, -64679408, 
00:05:43:687, 0, 326125, -231468, 490218, -14007637, -63022919, -61122155, 
00:05:43:699, 0, 4109, -225781, 540750, -8305345, -66389332, -56793909, 
00:05:43:710, 0, 25671, -352640, 1032609, 969465, -62045819, -50541999, 
00:05:43:722, 0, -535265, -422593, 1570515, 12389316, -50221388, -41771004, 
00:05:43:738, 0, -300203, -586515, 1633250, 34267185, -31816803, -30885505, 
00:05:43:750, 0, -206109, -320312, 1499171, 33748101, -16625959, -17931302, 
00:05:43:761, 0, -144890, -463000, 1451921, 28641229, -9198475, -8259544, 
00:05:43:773, 0, 145890, -18484, 920015, 27488557, -1083969, -259542, 
00:05:43:785, 0, 240375, -621500, 1393609, 15038172, -198473, 6511452, 
00:05:43:800, 0, 278968, -1954843, 1711984, 5519085, -1900763, 11381682, 
00:05:43:824, 0, 615125, -652156, 1324625, -9679392, 3625955, 18877868, 
00:05:43:835, 0, 488828, -960250, 1289718, -11908400, 3076336, 20595425, 
00:05:43:847, 0, 149078, -24734, 945687, -14282446, -3267176, 20030540, 
00:05:43:863, 0, -122109, -245812, 1294796, -13572523, -14885500, 14694660, 
00:05:43:875, 0, -526296, -396156, 1110890, -16946569, -17770997, 11786262, 
00:05:43:886, 0, -640437, -479125, 1184250, -21137410, -13732828, 8122139, 
00:05:43:898, 0, -752968, -619703, 1194734, -23633594, -6786261, 3358779, 
00:05:43:910, 0, -869750, -571265, 1499843, -26129778, 1511450, -541984, 
00:05:43:925, 0, -689296, -390359, 1393015, -25076343, 4648856, -4198474, 
00:05:43:937, 0, -610968, 55328, 976906, -21526723, 1557252, -5931299, 
00:05:43:949, 0, -305890, 615734, 961218, -7503818, -5503818, -9618323, 
00:05:43:960, 0, 73031, 35984, 935765, 3648856, -24297716, -25954206, 
00:05:43:972, 0, 400640, -235140, 404765, 8099238, -33946574, -44870242, 
00:05:43:988, 0, 590250, -340375, 312640, 11343514, -38297721, -61206124, 
00:05:44:23, 0, 556437, -61625, -1074437, 1572519, -34274819, -87526742, 
00:05:44:35, 0, 68812, -1331531, 153281, -9541987, -20083975, -79480939, 
00:05:44:50, 0, 192796, -2045875, -1216578, -6244276, -12435118, -64267194, 
00:05:44:62, 0, 164140, -247750, 738843, 1549618, -28862603, -59366429, 
00:05:44:74, 0, 310234, -140, 201312, -755725, -56335894, -78442770, 
00:05:44:85, 0, 306250, -253078, -52640, -5274810, -59343528, -97106898, 
00:05:44:97, 0, 475031, -194703, 406281, 2587787, -52549633, -116793927, 
00:05:44:113, 0, 767656, -243046, -558750, 3480917, -44068715, -134503855, 
00:05:44:125, 0, 562171, -201562, -207750, -9152674, -37816804, -150557295, 
00:05:44:136, 0, 602250, -89953, -45812, -16870233, -39160316, -169015316, 
00:05:44:148, 0, 594078, -251968, -249968, -19854967, -36923674, -187549672, 
00:05:44:160, 0, 723562, -269000, 119312, -33122147, -36473293, -206694716, 
00:05:44:175, 0, 412484, -400453, -1594281, -57832077, -39198484, -219297773, 
00:05:44:187, 0, 84187, 108406, -1136203, -61771010, -40351156, -230954265, 
00:05:44:199, 0, -143421, -1095609, -82593, -62091621, -41740470, -245282513, 
00:05:44:210, 0, -643265, -1474718, -904578, -74625975, -39656500, -248641293, 
00:05:44:222, 0, -1370312, 222640, 1967296, -68725210, -59114520, -249313049, 
00:05:44:238, 0, -960421, -1116031, 1451328, -38206117, -54198489, -249832133, 
00:05:44:250, 0, -1188406, -1693656, 736734, -23007640, -88625979, -249313049, 
00:05:44:261, 0, -1337546, -312234, 231828, -2366412, -90496209, -246404651, 
00:05:44:273, 3429, -1180578, -4154687, 1595265, 29374054, -89519109, -245992437, 
00:05:44:285, 3429, -713406, -2817406, -759078, 48351159, -82793917, -204061127, 
00:05:44:300, 3429, -568156, -49328, -281515, 68312996, -87458040, -185702343, 
00:05:44:312, 3433, -592718, 476343, -1344125, 71511471, -77000022, -184908450, 
00:05:44:324, 3437, -971593, -565000, 345000, 88419872, -56595436, -174145088, 
00:05:44:335, 3435, -428796, -1044546, -1324578, 105885526, -18908402, -160595466, 
00:05:44:347, 3435, -1125375, -675921, 1565984, 87580178, -73946586, -160480962, 
00:05:44:363, 3435, -1058171, -258312, 1219718, 134908436, -48045815, -148709966, 
00:05:44:375, 3435, -178562, -470812, 598171, 138374085, -18687028, -135755764, 
00:05:44:386, 3437, -276437, 896656, 236046, 121595455, -8259544, -126923700, 
00:05:44:398, 3437, -3819015, -1919234, 8191984, 153251952, 51198488, -117022934, 
00:05:44:410, 3437, 13921, 977265, 7560609, 111229039, -534351, -90366438, 
00:05:44:425, 3434, 3827734, 1418671, 6563437, 43687035, 67938951, -79969488, 
00:05:44:437, 3437, 2299281, -275671, 3922687, -18412219, -358778, -52633603, 
00:05:44:460, 3437, 4328515, 1086046, 377609, -58580169, -25893137, -35694666, 
00:05:44:472, 3437, 4129750, 507406, -3788234, -75076357, -87122162, -38709934, 
00:05:44:488, 3438, 1833406, 2714250, 1370828, -77076358, -121198508, -36572529, 
00:05:44:500, 3432, 687531, -1599703, 2179921, -102366441, -143129812, -38839705, 
00:05:44:511, 3432, -17734, -645250, 3638578, -124671791, -85297734, -32305352, 
00:05:44:523, 3432, -1559687, -1048390, 4508765, -122305378, -62229025, -35519094, 
00:05:44:535, 3438, -227968, -151140, 3591343, -115580186, -15641225, -40954210, 
00:05:44:550, 3438, -712375, 1852453, -670328, -110068734, 12916034, -49778640, 
00:05:44:562, 3438, -267890, -1393031, -6562, -99564914, 40389324, -59374063, 
00:05:44:574, 3438, 273906, -4781265, -3347750, -93022927, 57824444, -68854981, 
00:05:44:585, 3438, 412093, 424109, 2845531, -56862611, 60206124, -72122158, 
00:05:44:601, 3424, 1035093, -2759875, -2698906, -109709955, 48557265, -70374066, 
00:05:44:613, 3424, 272187, 1175437, -2339218, -96938959, 8137406, -74587807, 
00:05:44:625, 3424, -616953, 4211015, 8191984, -111809192, 8671758, -77923686, 
00:05:44:636, 3423, -522437, 963140, -15406, -106404611, -40442759, -77015289, 
00:05:44:648, 3434, -319843, -81187, 3062390, -86213765, -45190852, -78702312, 
00:05:44:664, 5274, -439343, 858484, 1608593, -85969490, -52977114, -76916052, 
00:05:44:675, 5274, -1215250, 1051046, 4050156, -77290098, -56633604, -75190861, 
00:05:44:699, 3438, -107484, 619062, 1874781, -86053460, -44374058, -69290096, 
00:05:44:726, 3430, 729109, 1234812, 513406, -81618344, -17480921, -63709942, 
00:05:44:738, 3430, -525968, 3382218, 8191984, -84389337, -14068706, -56702306, 
00:05:44:750, 3423, -953171, -1136859, 4593921, -105900794, 6763360, -44656501, 
00:05:44:761, 3437, 42484, 290109, -2464781, -53198488, 1709924, -43954211, 
00:05:44:773, 3437, 180093, 1645437, 5102750, -43564898, -8603055, -40297721, 
00:05:44:789, 3437, 77906, 1629812, -204359, -56778642, -19587791, -34641231, 
00:05:44:800, 3423, -837250, -190812, 1315921, -51435129, -16854966, -33290085, 
00:05:44:812, 3428, -1681296, -3441546, 8191984, -59534368, 1381679, -29488558, 
00:05:44:824, 3428, -1498765, -2307500, -695046, -46687036, -3656489, -33374055, 
00:05:44:835, 3428, -1609312, 1678531, 108468, -29442756, 9740460, -35839705, 
00:05:44:851, 5350, -661500, 805593, 3304046, -31809169, 15076340, -36320621, 
00:05:44:863, 3424, -609062, -617062, 3303859, -23648861, 40709935, -34870239, 
00:05:44:875, 3438, 345515, -1613921, 2458859, -14000004, 58633604, -34977109, 
00:05:44:886, 3438, -238921, -941640, -1838375, -11389316, 63259560, -34908407, 
00:05:44:898, 3438, -27796, -209468, 2450718, -19022906, 54106885, -34946575, 
00:05:44:914, 3438, 781828, 468453, 173218, -17320615, 61786277, -34458025, 
00:05:44:925, 3437, -217703, -108203, -767656, -17396951, 57671772, -33282452, 
00:05:44:937, 3437, -212140, -346312, 2417468, -23122144, 56206123, -31603062, 
00:05:44:949, 3437, -175484, -922953, -83531, -25374053, 52961847, -30557260, 
00:05:44:960, 3439, -515000, -155937, 1982875, -37732835, 47664135, -30587795, 
00:05:44:976, 3427, -98203, -136187, 1973171, -39961843, 44778638, -31671764, 
00:05:44:988, 3427, -310968, 611937, 1665421, -35877873, 46793906, -32717566, 
00:05:45:00, 3427, -198359, -358593, 1614937, -35076346, 40847340, -35305353, 
00:05:45:11, 3437, -348140, -850078, 780203, -30259550, 38656499, -37771003, 
00:05:45:23, 3438, -515078, -1108062, -1121359, -32091612, 37633598, -39931309, 
00:05:45:39, 3435, -548328, -596812, 1253406, -25053442, 39946576, -42465661, 
00:05:45:50, 3435, -70890, -83234, 2416062, -21549624, 41259553, -45374058, 
00:05:45:74, 3437, -228359, -272312, 1367296, -12793896, 44083982, -49206121, 
00:05:45:85, 3423, -169703, -179640, 1810171, -9793895, 44809173, -49274823, 
00:05:45:101, 3423, -535187, -56796, 1130437, -10656491, 40633599, -48412227, 
00:05:45:113, 3423, -400078, -200484, 562046, -6190841, 36625964, -47389326, 
00:05:45:125, 3423, -587421, -148218, 196609, -3908398, 32290085, -44603066, 
00:05:45:136, 3423, -554671, -246828, 431437, -381679, 37129781, -40282454, 
00:05:45:148, 3426, -84890, -91156, 132843, 7572521, 46183219, -35244285, 
00:05:45:164, 3426, -339765, -86234, 609203, 11786262, 49496197, -29725199, 
00:05:45:175, 3426, -644546, -118546, 564171, 17770997, 50549632, -24427488, 
00:05:45:187, 3426, -689875, -452000, 215921, 30312985, 53977114, -18816799, 
00:05:45:199, 3438, -722421, -163921, 662906, 37038178, 63122155, -11015270, 
00:05:45:210, 3423, -761187, -270593, 530671, 43000012, 68404599, -3190840, 
00:05:45:226, 3423, -769656, -476484, 1863812, 48061082, 70595440, 3381680, 
00:05:45:238, 3423, -178828, 403312, 931171, 55290092, 70099256, 8488552, 
00:05:45:250, 3423, 47406, -165265, 562937, 58045818, 70748112, 12755728, 
00:05:45:261, 3423, -163703, -74796, 1372500, 57946581, 68229027, 14603057, 
00:05:45:273, 3439, -265765, -61625, 2032375, 54274824, 65740477, 15511454, 
00:05:45:289, 3425, 101718, 199500, 2084421, 45106883, 64251927, 16763363, 
00:05:45:300, 3425, 122687, 73640, 1503390, 37274819, 64786278, 18015272, 
00:05:45:312, 3425, 219250, -32078, 1584046, 30717566, 59496200, 18725196, 
00:05:45:324, 3425, 109515, 262406, 2005546, 30625963, 56351161, 16526722, 
00:05:45:335, 3425, 116468, 223875, 1248031, 24030541, 60099254, 14564889, 
00:05:45:351, 9180, 474843, -53625, 1851500, 17458020, 63282461, 15076340, 
00:05:45:363, 3436, 288437, 37562, 1178093, 11664125, 65488568, 16732829, 
00:05:45:386, 3436, 154953, -4562, 950578, 9198475, 61984750, 17076340, 
00:05:45:398, 3434, -48609, 145296, 1225750, 3862596, 52458030, 17450386, 
00:05:45:414, 3438, -135359, -73687, 1307500, 2374046, 46122150, 18343516, 
00:05:45:425, 0, -27937, -207390, 257015, 1679389, 39862606, 18152677, 
00:05:45:449, 0, -185421, -112203, 1097765, 1801527, 36290086, 17351150, 
00:05:45:460, 0, -110171, -59156, 1059250, 587786, 33740467, 17083974, 
00:05:45:476, 0, -27187, -131328, 531609, -564885, 29473290, 15816798, 
00:05:45:488, 0, -141375, -117890, 841421, -1534351, 27007641, 15022905, 
00:05:45:500, 0, -194937, -94734, 1016890, -2480916, 23877869, 15984737, 
00:05:45:511, 0, -103671, -175000, 1146515, -2625954, 18671761, 16839699, 
00:05:45:523, 0, -60468, -178937, 990046, -2694657, 15412218, 18946570, 
00:05:45:539, 0, -34953, 115281, 1042750, -4091604, 13748095, 21732830, 
00:05:45:550, 0, -21125, -328203, 644656, -4969467, 13916034, 21526723, 
00:05:45:562, 0, -162937, -491046, 319359, -4709925, 18198478, 20702296, 
00:05:45:574, 0, -211359, -213843, 1248953, -1305343, 24106877, 19664127, 
00:05:45:585, 0, -189328, -239515, 666421, -7709925, 22488556, 18732829, 
00:05:45:601, 0, -304296, -313828, 803125, -9519086, 18366417, 17763363, 
00:05:45:613, 0, -271046, -70765, 1049453, -9740460, 12824431, 18847333, 
00:05:45:625, 0, -322468, -179718, 967281, -9702292, 17862600, 22076342, 
00:05:45:636, 3434, -150875, -205437, 718515, -9900766, 16534355, 23977106, 
00:05:45:648, 3434, -256406, -133531, 900328, -10496186, 14519088, 24267182, 
00:05:45:664, 3434, -147062, -212578, 1019437, -12557255, 11305346, 24946572, 
00:05:45:675, 3424, -244484, -288843, 1113062, -16343516, 9366414, 25732831, 
00:05:45:699, 3423, -94312, -121203, 1125218, -11419850, 9083972, 26893137, 
00:05:45:710, 3423, -120609, -231156, 1093453, -9511453, 12305347, 27778634, 
00:05:45:726, 3423, 343296, -546781, -558328, -8977101, 19328249, 28496191, 
00:05:45:738, 3422, 31625, -139156, 905203, -16725195, 27503824, 30053443, 
00:05:45:750, 3423, -119734, 171500, 865937, -19816799, 20740464, 30961841, 
00:05:45:761, 3423, 73062, 92718, 1534421, -8526720, 31526726, 34198483, 
00:05:45:773, 3423, -323015, -102640, 1099250, -16603058, 11687026, 37816804, 
00:05:45:789, 3423, -75000, -45500, 716171, -18045806, 10503819, 37595430, 
00:05:45:800, 3423, -130281, 6265, 1417453, -13244278, 9480918, 36564896, 
00:05:45:812, 3423, -46531, -182781, 1132890, -8832063, 12198476, 36305354, 
00:05:45:824, 3423, -151328, 20046, 883937, -8213742, 10503819, 36473293, 
00:05:45:835, 3423, 81781, -115468, 1236750, -10572522, 6687024, 36870239, 
00:05:45:851, 3423, 82765, -205312, 1124812, -10511453, 4816795, 38160316, 
00:05:45:863, 3423, 149250, -103890, 1034140, -10717560, 3213741, 40267187, 
00:05:45:875, 3423, -68984, -231781, 989453, -9977102, 2244275, 41694668, 
00:05:45:886, 3423, -184421, -190328, 1265328, -13625958, 5778627, 44305356, 
00:05:45:898, 3423, 106531, 112828, 1172625, -21106876, 19213746, 53748107, 
00:05:45:914, 3423, -375359, 56484, 1411375, -28076344, 13969469, 58351161, 
00:05:45:925, 3423, -218515, 13000, -357421, -21839700, 8312979, 58816810, 
00:05:45:937, 3423, -306781, -134343, 118593, -4206108, 15618325, 58870246, 
00:05:45:949, 0, -329234, -139062, 664921, -2206107, 15198477, 58603070, 
00:05:45:964, 0, -574578, -390765, -246781, -10648858, 5358780, 59351162, 
00:05:45:976, 0, -759656, -114328, 1622343, 6000001, -5160306, 57366428, 
00:05:45:988, 0, -520875, -180375, 286062, 20854967, -9076338, 56786276, 
00:05:46:00, 0, -632921, 32343, 674328, 25351152, -10595422, 57343528, 
00:05:46:11, 0, -608109, 281062, 839921, 33374055, -7656490, 58625971, 
00:05:46:27, 0, -437328, -177359, 280125, 38045812, -3198474, 60473299, 
00:05:46:39, 0, -214343, 217046, 735718, 37641232, 412213, 61824445, 
00:05:46:50, 0, -376015, -423187, 376062, 39290087, 2320611, 62000017, 
00:05:46:74, 0, -245812, -248718, 638203, 50343526, 893130, 59435131, 
